property_id,borough,property_type,level,area_m2,rooms,bathrooms,parking_spots,elevator,balcony,property_condition,estimated_rehab_cost_pct,near_main_avenue,near_metro,price,zone_avg_price_m2,price_m2,relative_price_index,price_bucket,listing_date,sold_date,days_on_market,price_drop_count,final_discount_pct,status
936,Cuauhtémoc,apartment,2,95,2,2,1,1,0,renovated,0.0010431446170665,0,1,4529688.9130135225,46044.69039117301,47680.93592645813,1.0355360307862729,"(3000000.0, 5000000.0]",2025-06-28,2025-07-10,12,0,0.0,sold
937,Coyoacán,apartment,2,75,2,2,1,1,0,renovated,0.0059939566276,1,1,3213473.723076524,44037.5121466513,42846.31630768698,0.972950428375757,"(3000000.0, 5000000.0]",2025-05-04,2025-05-17,13,0,0.0,sold
938,Cuauhtémoc,apartment,3,127,2,2,2,1,0,good,0.0531313218067298,0,0,6835896.458082571,49046.21733140176,53825.956362854886,1.0974537750619335,"(5000000.0, 8000000.0]",2025-03-31,2025-05-07,37,0,0.0171956744092303,sold
939,Álvaro Obregón,apartment,1,123,3,3,1,1,0,poor,0.1982229000472123,1,1,5168658.728353755,43228.23273074867,42021.6156776728,0.9720872916412892,"(5000000.0, 8000000.0]",2025-02-08,2025-02-21,13,0,0.0,sold
940,Miguel Hidalgo,apartment,PB,128,1,1,0,0,0,poor,0.142258483716543,1,1,7732402.205590209,59418.40371454558,60409.39223117351,1.0166781410249386,"(5000000.0, 8000000.0]",2025-05-04,2025-05-26,22,1,0.0032729330835486,sold
941,Cuauhtémoc,apartment,1,88,2,1,0,1,0,good,0.038721387716909,1,0,5875144.689935991,53330.46566712589,66763.00784018172,1.2518737086771017,"(5000000.0, 8000000.0]",2025-06-21,2025-07-20,29,0,0.0276978192496618,sold
942,Álvaro Obregón,apartment,PB,99,2,2,2,0,0,poor,0.1749176539211218,1,0,4501310.491572709,46770.53184391666,45467.78274315868,0.9721459421264326,"(3000000.0, 5000000.0]",2025-06-06,2025-06-20,14,0,0.0,sold
943,Álvaro Obregón,apartment,2,103,3,3,2,1,0,renovated,0.0125551415452319,0,1,5329635.130913649,48295.15328438409,51744.03039721989,1.0714124892104022,"(5000000.0, 8000000.0]",2025-05-09,2025-05-24,15,0,0.0,sold
944,Álvaro Obregón,apartment,1,94,3,3,0,1,0,fair,0.10261029644418,0,1,3981426.112561283,40793.43278844264,42355.59694214131,1.038294501024225,"(3000000.0, 5000000.0]",2025-01-12,2025-02-23,42,0,0.0259530350600245,sold
945,Coyoacán,apartment,1,86,3,3,1,1,1,renovated,0.0113826100542488,0,0,3565601.8820459703,38513.81015436762,41460.48700053454,1.0765096165338175,"(3000000.0, 5000000.0]",2025-03-22,2025-04-11,20,0,0.0,sold
946,Coyoacán,apartment,3,81,1,1,2,1,0,fair,0.1119869268380558,1,1,3655538.459025325,42440.2809092824,45130.10443241142,1.063379022605402,"(3000000.0, 5000000.0]",2025-04-19,2025-05-29,40,1,0.0228504731377047,sold
947,Coyoacán,apartment,1,83,2,1,1,0,1,renovated,0.0168580911722758,1,0,3140319.166175585,45091.075184122856,37835.17067681428,0.8390833556822465,"(3000000.0, 5000000.0]",2025-03-30,2025-04-17,18,0,0.0,sold
948,Iztapalapa,apartment,1,98,4,4,2,0,0,fair,0.1050927784462863,0,1,3017104.259311035,30001.375965381707,30786.77815623505,1.0261788723210432,"(3000000.0, 5000000.0]",2025-01-20,2025-02-24,35,0,0.0277575651193126,sold
949,Coyoacán,apartment,PB,137,2,3,1,0,0,fair,0.0860005218220993,1,1,6560454.803523295,48472.14703288977,47886.53141257879,0.9879185128747522,"(5000000.0, 8000000.0]",2025-02-21,2025-03-01,8,0,0.0,sold
950,Benito Juárez,apartment,2,137,3,4,1,1,0,poor,0.1879874814169626,0,0,7491417.399713184,53870.804447185474,54681.87883002324,1.0150559174150249,"(5000000.0, 8000000.0]",2025-04-08,2025-05-04,26,0,0.0159732333170874,sold
951,Coyoacán,apartment,PB,121,3,3,2,0,1,good,0.0520203858318275,0,1,5306458.098655839,48458.96198792285,43855.02560872595,0.9049930871333084,"(5000000.0, 8000000.0]",2025-04-19,2025-05-02,13,0,0.0,sold
952,Iztapalapa,apartment,1,126,2,2,0,1,0,good,0.0,1,0,4332488.15757323,35392.10272832053,34384.82664740658,0.9715395242648882,"(3000000.0, 5000000.0]",2025-03-17,2025-04-12,26,0,0.0285048431739328,sold
953,Cuauhtémoc,apartment,1,68,2,3,0,1,1,good,0.0297982945597379,1,0,3553303.671068614,48736.97265112325,52254.46575100903,1.072172991233273,"(3000000.0, 5000000.0]",2025-03-03,2025-04-05,33,1,0.0222667074534801,sold
954,Miguel Hidalgo,apartment,2,111,3,4,1,1,0,poor,0.1957536786797229,1,0,5651424.96817254,56699.443300037856,50913.73845200487,0.8979583482430924,"(5000000.0, 8000000.0]",2025-04-19,2025-05-02,13,0,0.0,sold
955,Iztapalapa,apartment,1,57,2,1,1,0,1,good,0.049924832004437,1,0,1431598.4804351116,32042.725134441615,25115.76281465108,0.7838210610762009,"(0.0, 3000000.0]",2025-05-24,2025-06-06,13,0,0.0,sold
956,Álvaro Obregón,apartment,PB,125,3,3,0,0,0,renovated,0.0099629431415669,0,0,5201243.000855349,42819.63971936172,41609.9440068428,0.9717490450539232,"(5000000.0, 8000000.0]",2025-05-31,2025-06-14,14,0,0.0,sold
957,Benito Juárez,apartment,3,83,3,3,1,1,1,fair,0.117573204857994,1,0,4627987.40917316,55368.50071914634,55758.8844478694,1.00705064655269,"(3000000.0, 5000000.0]",2025-05-01,2025-05-17,16,0,0.0,sold
958,Iztapalapa,apartment,2,69,2,2,1,1,1,good,0.0499898543451357,1,0,2225735.497278325,32579.895143018668,32257.036192439493,0.9900902397272338,"(0.0, 3000000.0]",2025-03-23,2025-04-05,13,0,0.0,sold
959,Benito Juárez,apartment,2,131,4,4,1,1,1,renovated,0.0024547863908861,1,0,6968120.859672813,50322.85969395539,53191.76228757872,1.0570099277161693,"(5000000.0, 8000000.0]",2025-03-22,2025-04-15,24,0,0.0,sold
960,Iztapalapa,apartment,1,89,3,4,2,1,1,good,0.0495572343994458,0,1,2931665.2188221533,34085.95297225757,32940.05863845116,0.9663822122051554,"(0.0, 3000000.0]",2025-02-15,2025-03-04,17,0,0.0,sold
961,Álvaro Obregón,apartment,1,105,3,3,1,1,0,fair,0.1108199159854361,0,1,4930230.293560724,46041.38355990895,46954.57422438784,1.0198341273409095,"(3000000.0, 5000000.0]",2025-06-05,2025-06-19,14,0,0.0,sold
962,Benito Juárez,apartment,2,115,4,4,2,1,0,renovated,0.018521227455735,1,1,5657510.7505998295,49960.903968033504,49195.74565738982,0.9846848585619415,"(5000000.0, 8000000.0]",2025-06-07,2025-06-21,14,0,0.0,sold
963,Benito Juárez,apartment,2,116,2,3,0,1,1,renovated,0.0089819545096498,1,1,6492134.31096688,54776.19798333147,55966.67509454207,1.0217334746667317,"(5000000.0, 8000000.0]",2025-02-11,2025-02-24,13,0,0.0,sold
964,Coyoacán,apartment,3,55,4,4,0,1,0,good,0.0326121960079601,1,1,2782506.602553571,54368.00761203061,50591.02913733766,0.9305293932850102,"(0.0, 3000000.0]",2025-02-23,2025-03-05,10,0,0.0,sold
965,Iztapalapa,apartment,1,117,1,2,0,0,0,poor,0.0,0,1,4245471.369921848,31522.856282430213,36286.080084802124,1.1511038136803222,"(3000000.0, 5000000.0]",2025-05-26,2025-07-20,55,1,0.0682127272698543,sold
966,Benito Juárez,apartment,1,72,4,4,2,1,0,renovated,0.0163108487483801,0,1,3662335.271995901,48332.55547916287,50865.76766660974,1.0524121301332596,"(3000000.0, 5000000.0]",2025-03-09,2025-03-24,15,0,0.0,sold
967,Iztapalapa,apartment,4+,116,1,1,0,1,1,fair,0.1097293354263229,1,1,3448472.476385093,29784.602867084217,29728.211003319764,0.9981066773320396,"(3000000.0, 5000000.0]",2025-05-20,2025-06-24,35,0,0.0352030683553537,sold
968,Iztapalapa,apartment,PB,55,2,2,0,0,1,fair,0.0605504996491746,0,0,2111183.255348116,34520.49880565043,38385.15009723848,1.111952359476204,"(0.0, 3000000.0]",2025-06-09,2025-07-08,29,0,0.0097222976241883,sold
969,Cuauhtémoc,apartment,PB,116,1,1,1,0,0,fair,0.0808084439590742,0,0,5590765.587849765,47955.30812824317,48196.25506767039,1.005024406032026,"(5000000.0, 8000000.0]",2025-02-01,2025-02-13,12,0,0.0,sold
970,Iztapalapa,apartment,1,115,2,3,1,1,0,good,0.0320250762615459,0,1,4039511.7513203486,31374.809497150287,35126.189141916075,1.1195666110771612,"(3000000.0, 5000000.0]",2025-03-03,2025-03-25,22,0,0.0,sold
971,Iztapalapa,apartment,4+,133,2,1,0,1,0,fair,0.1042347893018326,1,1,3084118.6702149347,31644.681213579428,23188.86218206718,0.7327886170051329,"(3000000.0, 5000000.0]",2025-05-31,2025-06-29,29,0,0.0034628558143049,sold
972,Miguel Hidalgo,apartment,2,63,1,1,0,0,1,good,0.0,1,1,4058226.2064886615,60748.83845816499,64416.28899188351,1.0603707104003994,"(3000000.0, 5000000.0]",2025-02-20,2025-03-08,16,0,0.0,sold
973,Miguel Hidalgo,apartment,1,95,1,1,1,0,1,renovated,0.007776730340948,1,0,6078485.714164455,63889.426587727896,63984.06014909952,1.001481208494518,"(5000000.0, 8000000.0]",2025-04-14,2025-04-30,16,0,0.0,sold
974,Álvaro Obregón,apartment,1,133,2,1,0,1,0,good,0.0457609286654219,1,1,6624667.282354466,48572.10765271909,49809.52843875538,1.0254759541192573,"(5000000.0, 8000000.0]",2025-01-02,2025-01-17,15,0,0.0,sold
975,Cuauhtémoc,apartment,PB,99,4,3,0,0,0,fair,0.0635942820602018,1,1,3896015.449784504,47867.87735944409,39353.69141196469,0.8221315333549128,"(3000000.0, 5000000.0]",2025-04-16,2025-05-05,19,0,0.0,sold
976,Miguel Hidalgo,apartment,3,89,1,2,0,1,0,fair,0.0986380559552113,1,0,5239631.693493586,57779.30523896977,58872.26621902906,1.0189161322646387,"(5000000.0, 8000000.0]",2025-05-03,2025-06-03,31,0,0.0098193642858909,sold
977,Álvaro Obregón,apartment,2,139,1,1,2,0,0,renovated,0.0141639187594507,1,1,5996304.380358221,45021.3434909198,43138.8804342318,0.958187319375139,"(5000000.0, 8000000.0]",2025-06-09,2025-06-19,10,0,0.0,sold
978,Coyoacán,apartment,4+,109,3,4,2,0,1,renovated,0.0146990631623353,0,1,4422407.2742270185,44996.83165162581,40572.54380024788,0.9016755693904932,"(3000000.0, 5000000.0]",2025-06-05,2025-06-17,12,0,0.0,sold
979,Coyoacán,apartment,PB,107,2,1,0,0,0,fair,0.0804102570233093,0,0,4708676.508196448,48008.211536525545,44006.32250650886,0.916641572307438,"(3000000.0, 5000000.0]",2025-03-20,2025-04-27,38,0,0.0039704059723677,sold
980,Iztapalapa,apartment,4+,86,3,3,2,0,0,good,0.0255180404187342,1,1,2257615.844055897,32461.2150952102,26251.347023905782,0.8086988409678876,"(0.0, 3000000.0]",2025-06-13,2025-06-30,17,0,0.0,sold
981,Coyoacán,apartment,1,130,4,3,1,1,0,good,0.035348613980013,0,1,6286757.196409999,46539.86536388754,48359.67074161538,1.039102076542317,"(5000000.0, 8000000.0]",2025-03-23,2025-03-31,8,0,0.0,sold
982,Miguel Hidalgo,apartment,PB,96,2,2,0,0,0,poor,0.1795866053528596,0,1,4533325.71878169,53765.62167312569,47222.14290397594,0.8782962315783943,"(3000000.0, 5000000.0]",2025-05-08,2025-05-19,11,0,0.0,sold
983,Álvaro Obregón,apartment,3,63,3,3,0,1,1,renovated,0.0,1,1,2934163.220353933,47289.281103615634,46574.01937069736,0.9848747598562332,"(0.0, 3000000.0]",2025-05-23,2025-06-14,22,0,0.0,sold
984,Benito Juárez,apartment,PB,97,3,2,0,0,0,poor,0.1420012598651385,0,1,5412792.337604463,52799.51975774817,55801.98286190168,1.0568653487366788,"(5000000.0, 8000000.0]",2025-02-18,2025-03-09,19,0,0.0,sold
985,Miguel Hidalgo,apartment,1,102,2,2,1,0,0,good,0.0207919492047262,1,1,6194173.456345226,54918.60196983779,60727.19074848261,1.1057672367886384,"(5000000.0, 8000000.0]",2025-01-23,2025-02-12,20,0,0.0,sold
987,Álvaro Obregón,apartment,1,82,2,2,2,0,0,good,0.0278631870432699,1,1,3978971.121899978,49820.90707201686,48524.03807195096,0.9739693820068096,"(3000000.0, 5000000.0]",2025-03-01,2025-03-21,20,0,0.0,sold
989,Iztapalapa,apartment,PB,112,2,3,0,0,0,poor,0.0,1,0,2653817.461914985,30977.71514137546,23694.79876709808,0.7648982069516828,"(0.0, 3000000.0]",2025-04-02,2025-05-11,39,1,0.0197800981918368,sold
990,Iztapalapa,apartment,4+,73,2,2,1,0,0,good,0.0485301212500508,1,1,2169033.5189478216,35155.57761121752,29712.78793079208,0.8451799102658252,"(0.0, 3000000.0]",2025-01-27,2025-02-13,17,0,0.0,sold
991,Iztapalapa,apartment,2,102,2,1,1,1,1,poor,0.159990862996044,0,1,3870232.0659544975,34335.70962852423,37943.45162700488,1.10507259169863,"(3000000.0, 5000000.0]",2025-03-19,2025-04-29,41,1,0.0374035072016369,sold
992,Álvaro Obregón,apartment,1,68,3,3,1,0,1,renovated,0.0005258888133677,1,1,2961038.2005719226,43394.453577073,43544.67942017533,1.0034618673751825,"(0.0, 3000000.0]",2025-02-14,2025-02-27,13,0,0.0,sold
993,Álvaro Obregón,apartment,4+,94,3,4,1,1,1,good,0.0514545574640965,1,1,4065886.706866518,44551.00350887495,43254.1139028353,0.970889777919788,"(3000000.0, 5000000.0]",2025-01-27,2025-02-06,10,0,0.0,sold
994,Miguel Hidalgo,apartment,PB,128,4,3,0,0,1,fair,0.0793715966501671,1,1,8464665.335724914,62708.64648548116,66130.1979353509,1.0545626742344365,"(8000000.0, 20000000.0]",2025-05-04,2025-06-12,39,0,0.0135870535418267,sold
995,Cuauhtémoc,apartment,2,121,3,3,1,1,1,good,0.0560657671108123,0,1,6412879.9459725525,47092.44246718115,52999.00781795498,1.12542490984387,"(5000000.0, 8000000.0]",2025-02-19,2025-03-07,16,0,0.0,sold
996,Benito Juárez,apartment,3,137,4,4,2,1,0,renovated,0.0129883434728638,0,1,5291312.972283552,39785.40407388304,38622.72242542738,0.9707761759489356,"(5000000.0, 8000000.0]",2025-02-04,2025-02-12,8,0,0.0,sold
997,Iztapalapa,apartment,PB,64,4,4,0,0,0,poor,0.2111438307941763,0,1,2040825.763718716,32373.42708218689,31887.90255810493,0.9850023748536306,"(0.0, 3000000.0]",2025-06-25,2025-07-23,28,0,0.0309102575462427,sold
998,Miguel Hidalgo,apartment,2,73,1,1,1,0,0,renovated,0.0142020818918566,1,1,4430653.511279352,60426.27744894532,60693.88371615551,1.0044286406263616,"(3000000.0, 5000000.0]",2025-02-26,2025-03-17,19,0,0.0,sold
999,Iztapalapa,apartment,PB,90,2,3,1,0,0,fair,0.0938837160239396,1,0,3093541.6102115056,28891.524376943074,34372.68455790562,1.1897151603858185,"(3000000.0, 5000000.0]",2025-06-13,2025-07-16,33,1,0.0286517732194735,sold
1000,Miguel Hidalgo,apartment,1,119,4,4,1,1,0,poor,0.1274679432816709,0,0,6453798.457806056,56813.3303730568,54233.60048576518,0.9545928768767438,"(5000000.0, 8000000.0]",2025-04-09,2025-05-19,40,0,0.0258277547353567,sold
1001,Miguel Hidalgo,apartment,3,62,2,3,2,1,0,fair,0.0993919841941801,1,1,3290950.809071759,61401.53204580508,53079.85175922192,0.864471129476456,"(3000000.0, 5000000.0]",2025-05-02,2025-05-11,9,0,0.0,sold
1002,Benito Juárez,apartment,2,72,3,4,2,1,1,good,0.0203869015538767,1,1,4573549.1390353255,58436.81368964475,63521.51581993507,1.0870119674439291,"(3000000.0, 5000000.0]",2025-06-29,2025-07-15,16,0,0.0,sold
1003,Cuauhtémoc,apartment,2,98,3,3,2,1,0,renovated,0.0056378754119866,1,0,4917809.717287608,55341.726915878346,50181.73180905723,0.9067612198899302,"(3000000.0, 5000000.0]",2025-05-03,2025-05-14,11,0,0.0,sold
1006,Iztapalapa,apartment,2,85,3,4,1,0,0,renovated,0.0145248517701474,0,0,2345712.9438414387,31303.05915531254,27596.622868722807,0.8815950777142909,"(0.0, 3000000.0]",2025-01-31,2025-02-17,17,0,0.0,sold
1007,Coyoacán,apartment,2,75,2,3,1,0,0,good,0.0442341187353558,0,0,4248122.065730666,53910.66203277096,56641.62754307555,1.0506572430634316,"(3000000.0, 5000000.0]",2025-02-25,2025-04-04,38,1,0.020993340552055,sold
1008,Iztapalapa,apartment,PB,65,3,3,1,0,1,renovated,0.0072027973218001,0,1,1821422.8829972588,33497.77971829343,28021.890507650136,0.8365297862516881,"(0.0, 3000000.0]",2025-04-08,2025-04-19,11,0,0.0,sold
1009,Benito Juárez,apartment,2,68,4,4,1,0,1,renovated,0.004852140339069,1,0,3747853.847957736,50394.14580807693,55115.49776408435,1.093688500525208,"(3000000.0, 5000000.0]",2025-06-01,2025-06-23,22,0,0.0,sold
1010,Cuauhtémoc,apartment,PB,64,4,4,2,0,0,poor,0.1676445736293828,1,1,3447306.410191284,51468.66162017218,53864.162659238806,1.0465429052098716,"(3000000.0, 5000000.0]",2025-04-28,2025-05-16,18,0,0.0,sold
1011,Álvaro Obregón,apartment,PB,63,1,1,0,0,0,poor,0.1684117531001649,1,1,2670243.72773122,40314.43302053276,42384.82107509873,1.0513560008027767,"(0.0, 3000000.0]",2025-02-05,2025-02-21,16,0,0.0,sold
1012,Álvaro Obregón,apartment,1,58,2,3,2,0,1,renovated,0.0107996210422884,0,0,2435797.0411327225,49030.53680122429,41996.50070918488,0.8565376487604807,"(0.0, 3000000.0]",2025-04-22,2025-05-05,13,0,0.0,sold
1013,Coyoacán,apartment,1,82,1,1,0,0,1,poor,0.1739298263834261,1,0,5128894.449085671,53134.58066522348,62547.493281532574,1.1771522894970323,"(5000000.0, 8000000.0]",2025-05-22,2025-07-23,62,1,0.043184366930282,sold
1014,Coyoacán,apartment,1,71,2,2,1,0,1,good,0.0410706068436364,0,0,2545636.8751855465,43016.87901584665,35854.04049557108,0.8334877219326647,"(0.0, 3000000.0]",2025-06-23,2025-07-03,10,0,0.0,sold
1015,Álvaro Obregón,apartment,1,130,2,2,1,1,0,fair,0.0895249544532535,0,0,6019526.607470424,44832.1508452272,46304.050826695566,1.0328313487914014,"(5000000.0, 8000000.0]",2025-06-02,2025-07-05,33,0,0.0330937263335296,sold
1016,Miguel Hidalgo,apartment,2,56,2,2,1,1,0,poor,0.1778447755852696,0,1,3140506.659951411,62927.99361618101,56080.47607056092,0.891184874137488,"(3000000.0, 5000000.0]",2025-02-17,2025-03-25,36,0,0.0198901726379388,sold
1017,Miguel Hidalgo,apartment,4+,123,2,3,1,1,1,poor,0.1826895679810717,0,1,8525134.798866633,65925.39349807052,69310.03901517588,1.0513405432643252,"(8000000.0, 20000000.0]",2025-06-12,2025-07-15,33,0,0.0126600855964116,sold
1018,Iztapalapa,apartment,1,60,2,2,0,1,0,renovated,0.017084492783414,1,1,2220155.955264659,33502.33993928926,37002.59925441098,1.104478055009431,"(0.0, 3000000.0]",2025-01-08,2025-02-15,38,1,0.0092923510552872,sold
1019,Cuauhtémoc,apartment,2,61,4,4,1,0,0,renovated,0.0048205946467185,0,0,2321961.509795201,46955.60472675826,38064.94278352789,0.8106581313356207,"(0.0, 3000000.0]",2025-03-24,2025-04-08,15,0,0.0,sold
1020,Iztapalapa,apartment,2,135,2,2,1,1,0,poor,0.1968173826683839,1,1,3942965.556835872,30116.214845664355,29207.15227285831,0.9698148463389344,"(3000000.0, 5000000.0]",2025-04-13,2025-05-02,19,0,0.0,sold
1021,Álvaro Obregón,apartment,1,71,2,1,1,1,0,renovated,0.0062454484027135,0,1,2273531.797182667,41793.00595152918,32021.574608206574,0.7661945791921418,"(0.0, 3000000.0]",2025-04-09,2025-04-25,16,0,0.0,sold
1022,Álvaro Obregón,apartment,PB,117,1,1,0,0,0,good,0.024262515349642,1,1,4016953.02911728,44002.53442239057,34332.931872797264,0.780248963462592,"(3000000.0, 5000000.0]",2025-05-05,2025-05-17,12,0,0.0,sold
1023,Coyoacán,apartment,PB,121,4,3,1,0,0,fair,0.0704884736265111,1,0,6121224.691759498,48196.27907106117,50588.6338161942,1.0496377477938847,"(5000000.0, 8000000.0]",2025-05-12,2025-06-02,21,0,0.0,sold
1024,Benito Juárez,apartment,2,134,4,4,1,1,1,fair,0.0815147323264147,0,1,6295986.155226313,45058.79890986011,46984.97130765905,1.0427479747441168,"(5000000.0, 8000000.0]",2025-03-17,2025-04-01,15,0,0.0,sold
1025,Cuauhtémoc,apartment,1,122,2,2,0,0,1,good,0.0594168140000486,1,1,5353897.206648363,48928.98331981775,43884.4033331833,0.8968999630819788,"(5000000.0, 8000000.0]",2025-01-22,2025-02-03,12,0,0.0,sold
1026,Iztapalapa,apartment,1,74,2,1,1,1,0,good,0.0547430252814981,1,1,2323245.532239617,32606.218070135204,31395.20989512996,0.9628595940688246,"(0.0, 3000000.0]",2025-03-17,2025-03-31,14,0,0.0,sold
1027,Benito Juárez,apartment,1,133,2,2,2,1,1,renovated,0.017540772580866,1,1,7684107.473102041,51658.31147961517,57775.24415866196,1.1184113940979388,"(5000000.0, 8000000.0]",2025-05-20,2025-06-03,14,0,0.0,sold
1028,Iztapalapa,apartment,2,138,3,2,1,1,1,good,0.0213145090318055,0,1,3754648.3064144,31478.375645454285,27207.59642329275,0.8643265691259305,"(3000000.0, 5000000.0]",2025-04-15,2025-04-24,9,0,0.0,sold
1029,Cuauhtémoc,apartment,1,118,3,4,2,1,0,poor,0.1865646596144475,0,0,6200099.20223852,50310.39387936431,52543.21357829254,1.0443808828903656,"(5000000.0, 8000000.0]",2025-01-16,2025-02-22,37,1,0.0086601070272211,sold
1030,Iztapalapa,apartment,2,76,1,1,1,0,1,fair,0.1146136319569468,0,0,1828946.709045988,30681.851746122346,24065.08827692089,0.7843427598845074,"(0.0, 3000000.0]",2025-01-31,2025-03-17,45,1,0.0386329769776652,sold
1031,Cuauhtémoc,apartment,4+,105,1,1,0,1,1,fair,0.1128910354388177,0,1,6086448.327034289,47213.56126323102,57966.1745431837,1.227744169095895,"(5000000.0, 8000000.0]",2025-04-07,2025-05-27,50,2,0.0571576407685268,sold
1032,Álvaro Obregón,apartment,PB,125,3,2,1,0,0,poor,0.1944750693051904,1,0,4207376.004955511,42654.75592939758,33659.00803964408,0.7891032853489229,"(3000000.0, 5000000.0]",2025-03-06,2025-03-27,21,0,0.0,sold
1033,Cuauhtémoc,apartment,2,92,3,4,1,1,0,renovated,0.0012453528437144,0,1,3686684.348433558,45560.64204292037,40072.655961234326,0.8795454621443637,"(3000000.0, 5000000.0]",2025-01-26,2025-02-02,7,0,0.0,sold
1034,Coyoacán,apartment,1,76,4,4,1,1,1,good,0.0562184375747406,1,0,3975852.799391516,46890.70484772045,52313.85262357257,1.1156550705190724,"(3000000.0, 5000000.0]",2025-03-13,2025-03-29,16,0,0.0,sold
1035,Benito Juárez,apartment,PB,89,3,3,2,0,1,good,0.0303951850579922,0,0,5324351.342361364,53755.86487931984,59824.17238608274,1.11288642681847,"(5000000.0, 8000000.0]",2025-03-23,2025-04-15,23,0,0.0,sold
1036,Iztapalapa,apartment,2,102,3,4,0,1,0,fair,0.1193263188417076,1,1,2925306.1324356925,29919.783643506515,28679.47188662444,0.9585454302858484,"(0.0, 3000000.0]",2025-04-13,2025-04-23,10,0,0.0,sold
1037,Cuauhtémoc,apartment,1,76,3,4,2,0,0,fair,0.096488576542989,1,0,4241986.436895032,50393.658102246045,55815.611011776746,1.107591969182508,"(3000000.0, 5000000.0]",2025-06-27,2025-07-16,19,0,0.0,sold
1038,Miguel Hidalgo,apartment,1,87,4,4,1,0,1,renovated,0.0017988774250966,1,0,4604478.705434402,57624.43106164655,52925.04259120003,0.918447984928144,"(3000000.0, 5000000.0]",2025-04-16,2025-04-23,7,0,0.0,sold
1039,Coyoacán,apartment,PB,77,3,3,0,0,0,renovated,0.0036038677379974,1,0,3788499.160835209,44269.677814988936,49201.28780305466,1.111399274435107,"(3000000.0, 5000000.0]",2025-03-22,2025-03-31,9,0,0.0,sold
1040,Miguel Hidalgo,apartment,3,117,2,2,0,1,0,good,0.0262525839336727,0,0,5847070.393482922,57143.331830915566,49974.96062805916,0.8745545460305452,"(5000000.0, 8000000.0]",2025-05-29,2025-06-13,15,0,0.0,sold
1041,Benito Juárez,apartment,1,85,3,4,1,1,0,renovated,0.0175716142525115,1,1,4849930.683129569,50365.769414408416,57058.00803681845,1.1328727566404564,"(3000000.0, 5000000.0]",2025-06-28,2025-07-06,8,0,0.0,sold
1042,Miguel Hidalgo,apartment,2,123,2,2,2,1,0,renovated,0.0180983684068853,0,0,6726432.749807835,64279.57926285959,54686.4451203889,0.8507592262973389,"(5000000.0, 8000000.0]",2025-05-05,2025-05-22,17,0,0.0,sold
1043,Cuauhtémoc,apartment,3,74,3,4,1,0,1,fair,0.110621544206284,0,1,2888274.0006302004,47974.457542014,39030.72973824595,0.8135731332462591,"(0.0, 3000000.0]",2025-01-21,2025-02-05,15,0,0.0,sold
1044,Miguel Hidalgo,apartment,1,71,3,3,1,1,0,renovated,0.010015589818812,1,1,4508812.344744038,57789.15134243173,63504.39922174701,1.0988982836146766,"(3000000.0, 5000000.0]",2025-01-19,2025-02-02,14,0,0.0,sold
1045,Álvaro Obregón,apartment,3,63,2,2,1,1,0,good,0.0425527650027056,0,0,2567122.3099737195,42646.30790474259,40747.97317418602,0.9554865397774456,"(0.0, 3000000.0]",2025-06-27,2025-07-13,16,0,0.0,sold
1046,Benito Juárez,apartment,3,55,1,1,2,1,0,poor,0.1314325745601202,0,1,2921092.1904657385,49043.92441360301,53110.767099377066,1.082922456438785,"(0.0, 3000000.0]",2025-02-12,2025-03-18,34,1,0.0052844560545466,sold
1047,Miguel Hidalgo,apartment,1,90,1,1,1,1,0,poor,0.126178434422877,1,1,5888992.08705206,60096.14279435686,65433.24541168956,1.0888094038846343,"(5000000.0, 8000000.0]",2025-02-08,2025-03-10,30,0,0.0106162355037962,sold
1048,Iztapalapa,apartment,1,93,3,4,0,1,1,poor,0.1317567070473227,0,0,2626586.026598774,31311.151850655988,28242.860501062085,0.9020064364214816,"(0.0, 3000000.0]",2025-04-04,2025-05-16,42,1,0.02837048375118,sold
1050,Miguel Hidalgo,apartment,PB,66,4,4,1,0,0,poor,0.1668561376133412,0,0,4352421.905974711,59862.420653422974,65945.7864541623,1.101622449181588,"(3000000.0, 5000000.0]",2025-01-19,2025-02-19,31,0,0.0021259836869179,sold
1051,Miguel Hidalgo,apartment,2,55,2,2,2,1,0,poor,0.2064331294766209,0,1,3249351.6702465503,54697.77123639126,59079.12127721,1.0801010706978087,"(3000000.0, 5000000.0]",2025-03-13,2025-04-19,37,0,0.0185278351186179,sold
1052,Cuauhtémoc,apartment,1,103,4,4,0,1,0,poor,0.1785969178699895,1,1,5449373.839757417,53242.3147612836,52906.54213356716,0.9936935005695768,"(5000000.0, 8000000.0]",2025-04-22,2025-06-02,41,1,0.012720256775776,sold
1053,Coyoacán,apartment,PB,139,4,4,2,0,0,renovated,0.019019750727485,0,1,7520448.566198047,49950.8830035598,54103.94651941041,1.0831429449516363,"(5000000.0, 8000000.0]",2025-02-23,2025-03-16,21,0,0.0,sold
1054,Coyoacán,apartment,3,91,3,3,1,1,0,good,0.0598312157787253,1,1,3766300.128010016,42507.26986525115,41387.913494615554,0.9736667075024112,"(3000000.0, 5000000.0]",2025-01-31,2025-02-15,15,0,0.0,sold
1055,Benito Juárez,apartment,PB,68,2,2,1,0,0,good,0.045627650704668,0,0,3120436.1126566646,44416.80010156682,45888.766362598006,1.033139853786524,"(3000000.0, 5000000.0]",2025-06-20,2025-07-10,20,0,0.0,sold
